Crocodylus_porosus,4995,4981,14,68,247
Gavialis_gangeticus,4919,4898,21,72,319
Actinemys_marmorata,5171,5110,61,20,119
Actinemys_pallida,5259,5232,27,23,28
Emys_orbicularis,5254,5233,21,21,35
Terrapene_carolina_triunguis,5123,4579,544,116,71
Glyptemys_insculpta,5142,5083,59,34,134
Chrysemys_picta_bellii,5197,5181,16,73,40
Malaclemys_terrapin_pileata,5254,5226,28,25,31
Trachemys_scripta_elegans,5094,5073,21,79,137
Platysternon_megacephalum,5239,5209,30,35,36
Aldabrachelys_gigantea,5259,5234,25,28,23
Chelonoidis_abingdonii,5036,5002,34,142,132
Gopherus_agassizii,4862,4826,36,188,260
Gopherus_evgoodei,5246,5187,59,27,37
Gopherus_flavomarginatus,5217,5189,28,41,52
Cuora_mccordi,5118,5004,114,120,72
Mauremys_mutica,5247,5156,91,32,31
Mauremys_reevesii,5258,5214,44,21,31
Caretta_caretta,5197,5182,15,20,93
Eretmochelys_imbricata,5261,5240,21,13,36
Chelonia_mydas,5257,5241,16,15,38
Dermochelys_coriacea,5211,5197,14,31,68
Chelydra_serpentina,5113,4914,199,82,115
Dermatemys_mawii,5218,5123,95,50,42
Sternotherus_odoratus,5059,5033,26,27,224
Carettochelys_insculpta,5195,4845,350,61,54
Pelochelys_cantorii,5179,5167,12,24,107
Pelodiscus_sinensis,5025,4998,27,141,144
Rafetus_swinhoei,5251,5222,29,23,36
Emydura_macquarii_macquarii,5255,5238,17,19,36
Emydura_subglobosa,5243,5113,130,30,37
Mesoclemmys_tuberculata,5204,4957,247,57,49
Pelusios_castaneus,5195,5147,48,67,48
Podocnemis_expansa,5206,5155,51,48,56
Ahaetulla_prasina,5028,5009,19,50,232
Arizona_elegans,5176,5140,36,40,94
Pantherophis_alleghaniensis,5015,4973,42,124,171
Pantherophis_obsoletus,4941,4893,48,187,182
Pantherophis_guttatus,5111,4924,187,54,145
Pituophis_catenifer_annectens,4813,4777,36,43,454
Ptyas_mucosa,5010,4963,47,133,167
Masticophis_lateralis,4879,4846,33,43,388
Diadophis_punctatus_similis,5094,5047,47,39,177
Erythrolamprus_reginae,5082,4967,115,65,163
Thermophis_baileyi,5128,5093,35,87,95
Natrix_helvetica_helvetica,5161,5042,119,32,117
Natrix_natrix_natrix,5085,5021,64,97,128
Thamnophis_elegans,5072,4975,97,71,167
Thamnophis_sirtalis_fitchi,5159,5124,35,43,108
Bungarus_multicinctus,5116,5048,68,42,152
Hydrophis_curtus,5146,5028,118,51,113
Hydrophis_cyanocinctus,5159,5050,109,47,104
Notechis_scutatus,4850,4754,96,209,251
Pseudonaja_textilis,5043,4932,111,110,157
Laticauda_colubrina,5018,4999,19,125,167
Naja_naja,5023,4979,44,98,189
Azemiops_feae,5081,5004,77,89,140
Crotalus_adamanteus,4802,4747,55,238,270
Protobothrops_flavoviridis,4783,4750,33,268,259
Protobothrops_mucrosquamatus,4894,4822,72,219,197
Crotalus_oreganus_helleri,4901,4859,42,44,365
Crotalus_tigris,5152,5082,70,58,100
Daboia_siamensis,4665,4494,171,313,332
Vipera_latastei,5183,5156,27,37,90
Vipera_ursinii,5139,5100,39,51,120
Charina_bottae,5212,5174,38,26,72
Liasis_olivaceus,5209,5191,18,34,67
Simalia_tracyae,4805,4790,15,284,221
Python_bivittatus,4646,4623,23,380,284
Anniella_stebbinsi,5235,5211,24,33,42
Elgaria_multicarinata_webbii,5236,5211,25,26,48
Heloderma_charlesbogerti,5000,4902,98,114,196
Shinisaurus_crocodilurus,5239,4886,353,28,43
Varanus_komodoensis,5174,5153,21,55,81
Varanus_salvator_macromaculatus,5139,4698,441,41,130
Anolis_apletophallus,5172,5117,55,54,84
Anolis_sagrei_ordinatus,5205,5139,66,42,63
Anolis_carolinensis,4848,4818,30,203,259
Cyclura_pinguis,5225,5193,32,36,49
Iguana_delicatissima,4688,4655,33,229,393
Gambelia_wislizenii,5230,5206,24,39,41
Phrynosoma_blainvillii,4699,4660,39,34,577
Phrynosoma_platyrhinos,4917,4895,22,218,175
Sceloporus_occidentalis,5295,1318,3977,3,12
Sceloporus_tristichus,5149,5069,80,88,73
Sceloporus_undulatus,5136,5051,85,89,85
Furcifer_pardalis,5234,5218,16,29,47
Phrynocephalus_forsythii,5199,5159,40,30,81
Phrynocephalus_versicolor,4970,4919,51,161,179
Pogona_vitticeps,5186,5167,19,84,40
Aspidoscelis_marmoratus,5196,5180,16,39,75
Salvator_merianae,5232,5211,21,25,53
Calyptommatus_sinebrachiatus,4950,4926,24,184,176
Tretioscincus_oriximinensis,5119,5088,31,96,95
Darevskia_unisexualis,5155,5098,57,35,120
Darevskia_valentini,4993,4869,124,179,138
Lacerta_agilis,5225,5140,85,29,56
Lacerta_bilineata,4900,4811,89,201,209
Lacerta_viridis,5042,4942,100,114,154
Zootoca_vivipara,5231,5183,48,33,46
Podarcis_cretensis,5249,5206,43,23,38
Podarcis_raffonei,5242,5187,55,29,39
Podarcis_lilfordi,5234,5185,49,31,45
Podarcis_muralis,5169,5070,99,48,93
Rhineura_floridana,5232,5167,65,32,46
Cryptoblepharus_egeriae,5204,5149,55,45,61
Lerista_edwardsae,4992,4810,182,176,142
Plestiodon_gilberti_rubricaudatus,5244,5217,27,25,41
Hemicordylus_capensis,5246,5200,46,27,37
Eublepharis_macularius,5247,5174,73,24,39
Euleptes_europaea,5249,5205,44,28,33
Sphaerodactylus_townsendi,4943,4907,36,141,226
Gekko_gecko,5246,5196,50,30,34
Gekko_japonicus,4863,4801,62,294,153
Lepidodactylus_listeri,5252,5188,64,25,33
Heteronotia_binoei,5223,5079,144,41,46
Paroedura_picta,4773,4741,32,323,214
Sphenodon_punctatus,5173,5113,60,65,72
Acinonyx_jubatus,9075,9047,28,76,75
Puma_concolor,8153,8121,32,411,662
Puma_yagouaroundi,8979,8927,52,129,118
Felis_catus,9067,9032,35,78,81
Felis_nigripes,9066,9031,35,70,90
Felis_chaus,9076,9032,44,71,79
Prionailurus_bengalensis,9072,9034,38,79,75
Prionailurus_viverrinus,9066,9026,40,83,77
Otocolobus_manul,9070,9006,64,81,75
Lynx_canadensis,8973,8934,39,98,155
Lynx_rufus,9084,9042,42,75,67
Leopardus_geoffroyi,9059,9024,35,81,86
Caracal_caracal,8909,8883,26,167,150
Neofelis_diardi,8923,8862,61,174,129
Neofelis_nebulosa,9078,9021,57,78,70
Panthera_leo,8864,8811,53,78,284
Panthera_pardus,9061,9013,48,79,86
Panthera_onca,8612,8569,43,326,288
Panthera_tigris,9070,9034,36,76,80
Panthera_uncia,8937,8774,163,142,147
Lynx_pardinus,8201,8158,43,353,672
Crocuta_crocuta,8893,8842,51,175,158
Hyaena_hyaena,9016,8960,56,108,102
Proteles_cristata_cristata,8531,8475,56,236,459
Cryptoprocta_ferox,8901,8817,84,174,151
Mungos_mungo,8142,8036,106,534,550
Suricata_suricatta,8908,8783,125,161,157
Paguma_larvata,9078,8947,131,72,76
Ailuropoda_melanoleuca,8970,8913,57,117,139
Helarctos_malayanus,8800,8766,34,212,214
Ursus_americanus,9041,9012,29,84,101
Ursus_arctos,8964,8916,48,69,193
Ursus_maritimus,9067,9022,45,76,83
Ursus_thibetanus_thibetanus,9035,8903,132,90,101
Tremarctos_ornatus,8955,8905,50,136,135
Ailurus_styani,8837,8730,107,222,167
Eira_barbara,9066,8992,74,79,81
Gulo_gulo,7953,7921,32,613,660
Gulo_gulo_luscus,9086,9042,44,70,70
Martes_flavigula,9080,9030,50,74,72
Martes_martes,9058,9020,38,86,82
Martes_zibellina,8940,8882,58,133,153
Enhydra_lutris_kenyoni,9076,8987,89,70,80
Enhydra_lutris_nereis,8620,8489,131,311,295
Lutra_lutra,9074,8879,195,69,83
Lontra_canadensis,9035,8869,166,93,98
Mustela_erminea,9043,8921,122,63,120
Mustela_eversmannii,9039,8893,146,87,100
Mustela_nigripes,9042,8849,193,87,97
Mustela_putorius,8844,8717,127,195,187
Mustela_putorius_furo,9061,8913,148,68,97
Mustela_lutreola,9082,8931,151,65,79
Mustela_nivalis,9028,8870,158,98,100
Neogale_vison,9067,8911,156,74,85
Meles_meles,9085,8949,136,75,66
Nasua_narica,8452,8385,67,368,406
Potos_flavus,8578,8539,39,334,314
Spilogale_interrupta,9055,8994,61,84,87
Arctocephalus_gazella,8765,8635,130,147,314
Arctocephalus_townsendi,8848,8576,272,201,177
Eumetopias_jubatus,9018,8673,345,110,98
Zalophus_californianus,9074,8779,295,76,76
Callorhinus_ursinus,9073,7822,1251,82,71
Odobenus_rosmarus_divergens,9032,8774,258,97,97
Halichoerus_grypus,8581,8413,168,238,407
Phoca_vitulina,9068,8908,160,81,77
Pusa_hispida_saimensis,9037,8892,145,100,89
Pusa_sibirica,8482,8354,128,345,399
Mirounga_angustirostris,8904,8713,191,185,137
Mirounga_leonina,9056,8765,291,86,84
Neomonachus_schauinslandi,9044,8856,188,89,93
Canis_lupus,9078,8926,152,80,68
Lycaon_pictus,8093,7960,133,131,1002
Chrysocyon_brachyurus,8957,8843,114,150,119
Nyctereutes_procyonoides,9064,8825,239,86,76
Vulpes_corsac,9076,8917,159,74,76
Vulpes_ferrilata,9073,8915,158,76,77
Vulpes_vulpes,8957,8804,153,140,129
Vulpes_lagopus,9042,8870,172,81,103
Urocyon_cinereoargenteus,9052,8929,123,87,87
Otocyon_megalotis_megalotis,8511,8334,177,299,416
Manis_javanica,8867,8722,145,154,205
Manis_pentadactyla,9021,8865,156,76,129
Phataginus_tricuspis,8736,8593,143,241,249
Addax_nasomaculatus,8699,8571,128,248,279
Oryx_dammah,9050,8696,354,89,87
Hippotragus_equinus,8934,8775,159,155,137
Hippotragus_niger_niger,9019,8867,152,104,103
Budorcas_taxicolor,9080,8848,232,72,74
Ovibos_moschatus,9017,8825,192,103,106
Capra_aegagrus,8359,8209,150,426,441
Capra_hircus,9035,8858,177,102,89
Capra_sibirica,9040,8863,177,97,89
Ovis_ammon,8714,8557,157,248,264
Ovis_aries,9074,8853,221,74,78
Ovis_orientalis,9071,8821,250,78,77
Ovis_nivicola_lydekkeri,8970,8767,203,125,131
Oreamnos_americanus,8478,8352,126,345,403
Pantholops_hodgsonii,8680,8495,185,285,261
Kobus_leche_leche,8777,8587,190,241,208
Ammotragus_lervia,8699,8553,146,209,318
Connochaetes_taurinus,8307,8194,113,415,504
Damaliscus_lunatus,8536,8309,227,309,381
Oryx_gazella,8384,8250,134,353,489
Cephalophus_harveyi,7990,7841,149,602,634
Kobus_ellipsiprymnus,8394,8204,190,384,448
Eudorcas_thomsonii,8634,8455,179,243,349
Litocranius_walleri,8922,8622,300,159,145
Nanger_dama,9048,8875,173,85,93
Procapra_przewalskii,8599,8491,108,312,315
Bison_bison_bison,8615,8450,165,284,327
Bos_grunniens,8851,8689,162,75,300
Bos_gaurus,9068,8864,204,81,77
Bos_indicus,8551,8357,194,179,496
Bos_taurus,9077,8895,182,77,72
Bubalus_bubalis,9030,8863,167,83,113
Bubalus_carabanensis,9076,8902,174,76,74
Syncerus_caffer,9035,8884,151,95,96
Tragelaphus_eurycerus,9061,8817,244,88,77
Bos_frontalis,8188,7197,991,497,541
Bos_mutus,8501,8395,106,324,401
Tragelaphus_strepsiceros,7823,7646,177,663,740
Moschus_berezovskii,8977,8712,265,90,159
Moschus_moschiferus,9037,8781,256,96,93
Alces_alces,8991,8855,136,117,118
Odocoileus_hemionus,8918,8597,321,88,220
Odocoileus_virginianus,8916,8606,310,87,223
Rangifer_tarandus,9041,8738,303,84,101
Capreolus_capreolus,9068,8768,300,73,85
Capreolus_pygargus,8939,8684,255,144,143
Hydropotes_inermis,9016,8822,194,110,100
Axis_porcinus,9014,8731,283,111,101
Cervus_albirostris,8727,8448,279,275,224
Cervus_canadensis,8960,8651,309,92,174
Cervus_hanglu_yarkandensis,9028,8612,416,97,101
Cervus_elaphus,9066,8752,314,78,82
Elaphurus_davidianus,8253,8083,170,453,520
Dama_dama,9061,8742,319,78,87
Muntiacus_crinifrons,9028,8832,196,99,99
Muntiacus_gongshanensis,8611,8419,192,118,497
Muntiacus_muntjak,8981,8796,185,126,119
Muntiacus_reevesi,9043,8857,186,92,91
Antilocapra_americana,9025,8648,377,105,96
Giraffa_camelopardalis,8962,8858,104,151,113
Giraffa_tippelskirchi,9015,8910,105,116,95
Okapia_johnstoni,8978,8882,96,109,139
Tragulus_javanicus,8986,8736,250,121,119
Tragulus_kanchil,8880,8600,280,102,244
Balaenoptera_acutorostrata,9036,8785,251,92,98
Balaenoptera_musculus,9045,8816,229,78,103
Balaenoptera_ricei,9031,8797,234,77,118
Eschrichtius_robustus,9066,8851,215,72,88
Balaenoptera_physalus,8861,8627,234,208,157
Megaptera_novaeangliae,8928,8815,113,142,156
Eubalaena_glacialis,9062,8792,270,73,91
Delphinapterus_leucas,9001,8810,191,102,123
Monodon_monoceros,9008,8836,172,92,126
Neophocaena_asiaeorientalis_asiaeorientalis,8910,8779,131,155,161
Phocoena_sinus,9005,8858,147,92,129
Delphinus_delphis,8985,8798,187,102,139
Stenella_coeruleoalba,8988,8813,175,95,143
Tursiops_truncatus,8991,8783,208,103,132
Sousa_chinensis,8993,8793,200,105,128
Globicephala_melas,9001,8788,213,93,132
Grampus_griseus,8693,8502,191,277,256
Steno_bredanensis,8808,8647,161,204,214
Lagenorhynchus_obliquidens,9001,8809,192,100,125
Orcinus_orca,9017,8811,206,95,114
Lagenorhynchus_albirostris,8987,8784,203,111,128
Tursiops_aduncus,8612,8340,272,243,371
Lipotes_vexillifer,8965,8811,154,131,130
Hyperoodon_ampullatus,8979,8754,225,102,145
Mesoplodon_densirostris,9003,8742,261,87,136
Kogia_breviceps,8976,8826,150,96,154
Physeter_catodon,8733,8532,201,276,217
Hexaprotodon_liberiensis,8927,8550,377,87,212
Hippopotamus_amphibius,8997,8683,314,127,102
Babyrousa_celebensis,8284,8230,54,462,480
Phacochoerus_africanus,9071,9049,22,85,70
Sus_cebifrons,9040,9006,34,101,85
Sus_scrofa,9052,9012,40,89,85
Catagonus_wagneri,9011,8979,32,114,101
Camelus_bactrianus,8906,8860,46,189,131
Camelus_ferus,9028,8976,52,86,112
Camelus_dromedarius,9067,9006,61,80,79
Lama_glama,8697,8476,221,256,273
Lama_guanicoe_cacsilensis,9057,9002,55,85,84
Vicugna_pacos,8918,8865,53,173,135
Vicugna_vicugna_mensalis,9032,8987,45,103,91
Ceratotherium_simum_cottoni,9063,9001,62,82,81
Diceros_bicornis,8854,8815,39,189,183
Diceros_bicornis_minor,9100,9049,51,59,67
Diceros_bicornis_michaeli,9082,9041,41,62,82
Rhinoceros_unicornis,8843,8382,461,198,185
Dicerorhinus_sumatrensis_harrissoni,9039,9014,25,84,103
Tapirus_indicus,9069,9042,27,77,80
Equus_asinus,9073,9016,57,75,78
Equus_asinus_asinus,8983,8943,40,119,124
Equus_quagga,9065,8755,310,79,82
Equus_caballus,9070,8949,121,81,75
Equus_przewalskii,8017,7959,58,585,624
Aeorestes_cinereus,8733,8418,315,203,290
Corynorhinus_townsendii,8846,8606,240,95,285
Plecotus_auritus,9050,8881,169,89,87
Antrozous_pallidus,9001,8728,273,80,145
Eptesicus_fuscus,9069,8963,106,77,80
Eptesicus_nilssonii,8991,8888,103,81,154
Ia_io,9054,8934,120,83,89
Pipistrellus_kuhlii,9012,8896,116,93,121
Pipistrellus_pipistrellus,8457,8340,117,141,628
Pipistrellus_pygmaeus,9036,8946,90,72,118
Myotis_brandtii,8514,8278,236,340,372
Myotis_lucifugus,8319,7982,337,298,609
Myotis_yumanensis,8836,8512,324,89,301
Myotis_daubentonii,9055,8794,261,69,102
Myotis_myotis,9052,8795,257,80,94
Myotis_davidii,8439,8284,155,361,426
Miniopterus_natalensis,8843,8793,50,207,176
Miniopterus_schreibersii,7827,7756,71,701,698
Molossus_alvarezi,9029,8803,226,87,110
Molossus_molossus,9032,8927,105,82,112
Molossus_nigricans,9042,8930,112,80,104
Tadarida_brasiliensis,9068,8926,142,75,83
Anoura_caudifer,8100,8024,76,494,632
Artibeus_jamaicensis,9037,8998,39,74,115
Sturnira_hondurensis,8709,8672,37,102,415
Phyllostomus_discolor,8992,8936,56,90,144
Phyllostomus_hastatus,9048,9004,44,71,107
Trachops_cirrhosus,8440,8390,50,372,414
Desmodus_rotundus,8977,8907,70,81,168
Mormoops_blainvillei,7978,7932,46,580,668
Pteronotus_parnellii_mesoamericanus,9050,8955,95,83,93
Rhynchonycteris_naso,9010,8907,103,92,124
Cynopterus_sphinx,9052,9017,35,72,102
Eidolon_dupreanum,8148,8118,30,393,685
Macroglossus_sobrinus,8405,8375,30,333,488
Pteropus_pselaphon,8606,8582,24,242,378
Pteropus_alecto,8995,8987,8,110,121
Pteropus_giganteus,8967,8946,21,107,152
Pteropus_rufus,8864,8847,17,164,198
Pteropus_vampyrus,8685,8650,35,274,267
Eonycteris_spelaea,9014,8987,27,83,129
Rousettus_aegyptiacus,9071,9061,10,75,80
Rousettus_leschenaultii,9062,9053,9,81,83
Rousettus_madagascariensis,7984,7956,28,491,751
Hipposideros_armiger,8626,8506,120,264,336
Hipposideros_pendleburyi,8979,8837,142,124,123
Hipposideros_larvatus,9084,8933,151,72,70
Rhinolophus_ferrumequinum,9077,8960,117,73,76
Rhinolophus_sinicus,9031,8979,52,110,85
Megaderma_lyra,8135,8046,89,498,593
Condylura_cristata,8444,8421,23,221,561
Talpa_occidentalis,9019,8810,209,85,122
Galemys_pyrenaicus,8994,8947,47,107,125
Erinaceus_europaeus,8911,8785,126,140,175
Sorex_araneus,8991,8882,109,77,158
Sorex_fumeus,9019,8912,107,74,133
Suncus_etruscus,8907,8701,206,91,228
Solenodon_paradoxus,8324,8304,20,374,528
Acomys_cahirinus,9072,8987,85,61,93
Acomys_dimidiatus,8889,8650,239,149,188
Acomys_kempi,8750,8700,50,122,354
Acomys_percivali,8936,8795,141,125,165
Acomys_russatus,9038,8917,121,78,110
Meriones_unguiculatus,9027,8958,69,84,115
Rhombomys_opimus,8923,8842,81,106,197
Psammomys_obesus,8868,8802,66,155,203
Pachyuromys_duprasi,8762,8638,124,197,267
Lophiomys_imhausi,8836,8701,135,186,204
Apodemus_sylvaticus,9052,8998,54,58,116
Tokudaia_osimensis,9034,8980,54,84,108
Mastomys_coucha,8978,8852,126,105,143
Mus_caroli,9008,8828,180,89,129
Mus_musculus,9073,8840,233,67,86
Mus_spicilegus,8907,8704,203,144,175
Mus_spretus,9075,8868,207,70,81
Mus_pahari,9023,8900,123,76,127
Mus_minutoides,8427,8243,184,341,458
Arvicanthis_niloticus,9038,8863,175,73,115
Rhabdomys_dilectus,8228,8075,153,195,803
Rhabdomys_pumilio,8981,8795,186,114,131
Mastomys_natalensis,8312,8134,178,329,585
Grammomys_surdaster,8967,8679,288,120,139
Rhynchomys_soricoides,8571,8468,103,115,540
Uromys_caudimaculatus,8826,8650,176,179,221
Rattus_norvegicus,9068,8882,186,68,90
Rattus_rattus,8843,8719,124,98,285
Arvicola_amphibius,9063,8892,171,62,101
Chionomys_nivalis,9079,8854,225,64,83
Microtus_agrestis,9027,8747,280,95,104
Microtus_californicus,9068,8721,347,68,90
Microtus_ochrogaster,9001,8849,152,87,138
Microtus_oregoni,9073,7926,1147,63,90
Microtus_fortis,8970,8794,176,97,159
Neodon_shergylaensis,8876,8556,320,171,179
Microtus_richardsoni_arvicoloides,8300,7843,457,405,521
Ellobius_lutescens,7729,7624,105,677,820
Myodes_glareolus,8788,8668,120,122,316
Dicrostonyx_torquatus,8656,8614,42,212,358
Cricetulus_griseus,8249,8146,103,389,588
Mesocricetus_auratus,9057,8944,113,80,89
Phodopus_roborovskii,9047,8826,221,73,106
Phodopus_sungorus,9080,9049,31,68,78
Onychomys_arenicola,8981,8918,63,79,166
Onychomys_leucogaster,8950,8895,55,74,202
Onychomys_torridus,8885,8822,63,124,217
Peromyscus_californicus_insignis,9061,8905,156,67,98
Peromyscus_eremicus,8905,8802,103,126,195
Peromyscus_leucopus,8930,8671,259,78,218
Peromyscus_maniculatus_bairdii,9028,8917,111,99,99
Peromyscus_polionotus_subgriseus,9016,8904,112,99,111
Phyllotis_vaccarum,9015,8992,23,82,129
Cricetomys_ansorgei,9060,8139,921,77,89
Nannospalax_galili,8956,8877,79,155,115
Rhizomys_pruinosus,8611,8184,427,239,376
Typhlomys_cinereus,8950,8452,498,110,166
Jaculus_jaculus,8977,8587,390,90,159
Castor_canadensis,7941,7773,168,532,753
Dipodomys_merriami,9013,7266,1747,81,132
Dipodomys_spectabilis,9004,8883,121,87,135
Dipodomys_ordii,8591,8506,85,302,333
Perognathus_longimembris,8944,8180,764,74,208
Thomomys_bottae,8705,8591,114,71,450
Cavia_porcellus,8903,8804,99,137,186
Hydrochoerus_hydrochaeris,8136,8050,86,475,615
Coendou_prehensilis,7903,7813,90,513,810
Erethizon_dorsatum,9074,8922,152,78,74
Chinchilla_lanigera,8963,8906,57,133,130
Octodon_degus,8950,8419,531,126,150
Fukomys_damarensis,8719,8655,64,224,283
Heterocephalus_glaber,8983,8639,344,93,150
Hystrix_brachyura,8965,8903,62,115,146
Ctenodactylus_gundi,8417,8378,39,332,477
Cynomys_gunnisoni,8660,8382,278,234,332
Spermophilus_dauricus,8329,8088,241,406,491
Marmota_himalayana,8483,8320,163,215,528
Marmota_vancouverensis,8164,8006,158,509,553
Marmota_flaviventris,9037,8831,206,93,96
Marmota_monax,9061,8768,293,83,82
Marmota_marmota_marmota,8908,8744,164,167,151
Ictidomys_tridecemlineatus,8919,8822,97,133,174
Urocitellus_parryii,8881,8804,77,138,207
Tamias_sibiricus,8867,8744,123,106,253
Xerus_rutilus,8562,8449,113,339,325
Glaucomys_volans,8428,8240,188,341,457
Sciurus_carolinensis,9065,8867,198,78,83
Sciurus_vulgaris,9080,8569,511,82,64
Muscardinus_avellanarius,9016,8862,154,95,115
Lepus_europaeus,9048,8798,250,73,105
Lepus_timidus,8186,8059,127,400,640
Lepus_townsendii,8832,8520,312,183,211
Oryctolagus_cuniculus,8794,8393,401,100,332
Sylvilagus_bachmani,8721,8560,161,234,271
Sylvilagus_floridanus,9045,8918,127,66,115
Ochotona_curzoniae,9033,8407,626,73,120
Ochotona_princeps,8988,8823,165,72,166
Tupaia_chinensis,8926,8765,161,160,140
Tupaia_tana,9058,8758,300,67,101
Aotus_nancymaae,9026,8764,262,104,96
Callithrix_jacchus,9058,8754,304,80,88
Leontopithecus_rosalia,8630,8389,241,316,280
Saguinus_midas,8903,8564,339,118,205
Saguinus_oedipus,9042,8600,442,77,107
Cebus_albifrons,8990,8760,230,100,136
Cebus_imitator,8962,8754,208,140,124
Sapajus_apella,8985,8747,238,129,112
Saimiri_boliviensis_boliviensis,9056,8862,194,85,85
Ateles_geoffroyi,9028,8840,188,102,96
Ateles_hybridus,9058,8877,181,80,88
Pithecia_pithecia,9037,8806,231,96,93
Cercocebus_atys,9007,8845,162,101,118
Mandrillus_leucophaeus,8758,8590,168,270,198
Mandrillus_sphinx,8906,8776,130,91,229
Lophocebus_aterrimus,8990,8819,171,121,115
Papio_anubis,8827,8555,272,119,280
Papio_hamadryas,8992,8817,175,100,134
Theropithecus_gelada,8988,8780,208,136,102
Macaca_arctoides,8894,8741,153,184,148
Macaca_assamensis,9012,8859,153,93,121
Macaca_thibetana_thibetana,9055,8900,155,94,77
Macaca_cyclopis,9063,8908,155,81,82
Macaca_mulatta,9069,8881,188,80,77
Macaca_fascicularis,9067,8913,154,82,77
Macaca_nemestrina,9032,8880,152,98,96
Macaca_silenus,9000,8838,162,100,126
Macaca_nigra,9062,8901,161,87,77
Cercopithecus_albogularis,8955,8767,188,96,175
Cercopithecus_mona,8888,8705,183,99,239
Miopithecus_talapoin,8795,8630,165,229,202
Chlorocebus_aethiops,8993,8808,185,104,129
Chlorocebus_sabaeus,9039,8856,183,82,105
Erythrocebus_patas,8918,8719,199,115,193
Papio_papio,7664,7446,218,725,837
Colobus_angolensis_palliatus,8839,8618,221,203,184
Colobus_guereza,8967,8737,230,115,144
Piliocolobus_tephrosceles,8894,8599,295,187,145
Pygathrix_nigripes,8869,8665,204,135,222
Rhinopithecus_roxellana,9040,8748,292,101,85
Rhinopithecus_strykeri,8874,8640,234,123,229
Trachypithecus_francoisi,9000,8761,239,85,141
Trachypithecus_phayrei_crepuscula,8822,8629,193,157,247
Rhinopithecus_bieti,8439,8253,186,360,427
Gorilla_gorilla_gorilla,9071,8871,200,88,67
Homo_sapiens,9074,8622,452,81,71
Pan_paniscus,9071,8863,208,79,76
Pan_troglodytes,9078,8865,213,79,69
Pongo_abelii,9058,8865,193,80,88
Pongo_pygmaeus,9059,8865,194,78,89
Hoolock_leuconedys,8852,8691,161,137,237
Hylobates_moloch,8928,8646,282,152,146
Hylobates_pileatus,8902,8714,188,104,220
Symphalangus_syndactylus,8627,8172,455,82,517
Nomascus_leucogenys,9027,8821,206,105,94
Nomascus_siki,8907,8755,152,123,196
Carlito_syrichta,7983,7752,231,554,689
Cephalopachus_bancanus,8891,8746,145,137,198
Cheirogaleus_medius,8325,8238,87,349,552
Microcebus_murinus,9024,8763,261,95,107
Propithecus_coquereli,8724,8583,141,232,270
Eulemur_flavifrons,8459,8374,85,314,453
Eulemur_macaco,8501,8422,79,318,407
Lemur_catta,8999,8908,91,79,148
Prolemur_simus,8918,8827,91,165,143
Varecia_variegata,8231,8094,137,485,510
Daubentonia_madagascariensis,9039,8987,52,90,97
Galago_moholi,8379,8113,266,364,483
Otolemur_garnettii,8977,8770,207,107,142
Loris_tardigradus,9031,8757,274,77,118
Nycticebus_bengalensis,8924,8543,381,107,195
Nycticebus_coucang,9060,8629,431,79,87
Cynocephalus_volans,9061,8893,168,81,84
Galeopterus_variegatus,8108,7931,177,522,596
Choloepus_didactylus,8972,8454,518,105,149
Choloepus_hoffmanni,8150,7679,471,490,586
Tamandua_tetradactyla,8998,8556,442,105,123
Dasypus_novemcinctus,8935,8687,248,98,193
Tolypeutes_matacus,8973,8331,642,118,135
Chrysochloris_asiatica,8998,8837,161,110,118
Echinops_telfairi,8667,8518,149,220,339
Elephantulus_edwardii,8928,8271,657,112,186
Orycteropus_afer_afer,8883,8825,58,165,178
Dugong_dugon,9061,8999,62,82,83
Trichechus_manatus_latirostris,8914,8860,54,134,178
Elephas_maximus,9039,8982,57,72,115
Loxodonta_africana,8836,8786,50,175,215
Heterohyrax_brucei,9018,8976,42,85,123
Procavia_capensis,8516,8460,56,264,446
Antechinus_flavipes,8752,8639,113,89,385
Antechinus_stuartii,8775,8615,160,129,322
Dasyurus_viverrinus,8893,8799,94,89,244
Sarcophilus_harrisii,8734,8633,101,121,371
Thylacinus_cynocephalus,7999,7920,79,386,841
Bettongia_penicillata_ogilbyi,8895,8691,204,91,240
Potorous_gilbertii,7837,6888,949,457,932
Lagorchestes_hirsutus,8530,8304,226,257,439
Macropus_fuliginosus,8023,7893,130,477,726
Macropus_giganteus,8397,8258,139,322,507
Notamacropus_eugenii,8928,8694,234,81,217
Gymnobelideus_leadbeateri,8286,7514,772,348,592
Petaurus_breviceps_papuanus,8773,8248,525,131,322
Phalanger_gymnotis,7479,7163,316,585,1162
Trichosurus_vulpecula,8860,8531,329,85,281
Phascolarctos_cinereus,8958,8857,101,70,198
Vombatus_ursinus,8841,8028,813,127,258
Dromiciops_gliroides,8915,8639,276,82,229
Gracilinanus_agilis,8363,8152,211,305,558
Monodelphis_domestica,8747,8529,218,100,379
Ornithorhynchus_anatinus,8449,8377,72,149,628
Tachyglossus_aculeatus,8424,8372,52,140,662
Ambystoma_mexicanum,,,,,
Pleurodeles_waltl,,,,,
Bombina_bombina,4893,4673,220,153,264
Discoglossus_pictus,5040,4936,104,67,203
Bufo_bufo,4998,4901,97,86,226
Bufo_gargarizans,4830,4575,255,105,375
Bufotes_viridis,4930,4819,111,111,269
